Year,Donor,Where Donor Lives,Donor's Source of Wealth,Recipient,Recipient Location,Cause,Gift type,Gift Value
2017,Robert Sahling,Nebraska,Transportation,U. of Nebraska at Kearney,Nebraska,Colleges and universities,Bequest,"$1,950,000 "
2017,Charles G. Koch Charitable Foundation (Charles G. Koch),Virginia,Industry,Massachusetts Institute of Technology (Cambridge),Massachusetts,Colleges and universities,Gift,"$1,850,000 "
2017,Charles G. Koch Charitable Foundation (Charles G. Koch),Virginia,Industry,"Harvard U. (Cambridge, Mass.)",Massachusetts,Colleges and universities,Gift,"$1,850,000 "
2017,Gianforte Family Foundation (Greg and Susan Gianforte),Montana,Technology,"Grace Bible Church (Bozeman, Mont.)",Montana,Religious groups,Gift,"$1,800,000 "
2017,Leona May Ihde,Nebraska,Investments,Nebraska Community Foundation (Lincoln),Nebraska,Community foundations,Bequest,"$1,800,000 "
2017,Charles A. Boehlke Jr.,Maryland,Industry,"McDaniel College (Westminster, Md.)",Maryland,Colleges and universities,,"$1,750,000 "
2017,John Bilsland,Iowa,Investments,Northwest Iowa Community College (Sheldon),Iowa,Colleges and universities,Bequest,"$1,700,000 "
2017,Bob Depro,Missouri,Education,Sikeston Public Schools Foundation (Mo.),Missouri,Education,Bequest,"$1,700,000 "
2017,Jeannette Nassour,Texas,Retail,Austin Opera (Tex.),Texas,Arts,Bequest,"$1,700,000 "
2017,Howard G. Buffett Foundation (Howard G. Buffett),Illinois,Family wealth,Decatur Public Schools (Ill.),Illinois,Education,Gift,"$1,650,000 "
2017,Paul Everson,Ohio,Real estate,Cleveland State U.,Ohio,Colleges and universities,Bequest,"$1,600,000 "
2017,Bob and Renee Parsons,Arizona,Technology,Girl Scouts of Arizona Cactus Pine Council (Phoenix),Arizona,Children and youths,Gift,"$1,600,000 "
2017,Orlando Lawrence Clark,California,Health care,Tuskegee U. (Ala.),Alabama,Colleges and universities,Bequest,"$1,590,000 "
2017,Joseph and Mary Rieffenberger,West Virginia,Investments,Marietta College (Ohio),Ohio,Colleges and universities,Bequest,"$1,506,465 "
2017,Lowell Milken Family Foundation (Lowell Milken),California,Education,"U. of California at Los Angeles, Herb Alpert School of Music",California,Colleges and universities,Gift,"$1,500,000 "
2017,James F. and Janet Dicke,Ohio,Manufacturing,Ohio Wesleyan U. (Delaware),Ohio,Colleges and universities,,"$1,500,000 "
2017,Kate Littlefield,,,"Delaware Valley University (Doylestown, Pa.)",Pennsylvania,Colleges and universities,,"$1,500,000 "
2017,Mohini Jain,,Education,U. of California at Davis,California,Colleges and universities,,"$1,500,000 "
2017,Gambrell Family Foundation (Sarah Belk Gambrell),North Carolina,Retail,"Time Out Youth Center (Charlotte, N.C.)",North Carolina,Children and youths,Gift,"$1,500,000 "
2017,David and Christine Cottrell,Virginia,Technology,High Point U. (N.C.),North Carolina,Colleges and universities,,"$1,500,000 "
2017,Anonymous,,,Menaul School (Albuquerque),New Mexico,Education,Gift,"$1,500,000 "
2017,Amber Lightfoot Walker,New York,Finance,American Academy of Arts and Letters (New York),New York,Arts,Bequest,"$1,500,000 "
2017,James and Frances Kay Pitts,Maryland,Defense contracting,"Penn-Mar Human Services (Glen Rock, Pa.)",Pennsylvania,Human and social services,Gift,"$1,500,000 "
2017,Bruce and Nancy Beeghly,Ohio,Manufacturing,Youngstown State U. (Ohio),Ohio,Colleges and universities,Gift,"$1,500,000 "
2017,Salazar Family Foundation (Rob and Lola Salazar),Colorado,Health care,Mi Casa Resource Center (Denver),Colorado,Human and social services,Gift,"$1,500,000 "
2017,Anonymous,,,Indiana U. at Bloomington,Indiana,Colleges and universities,Gift,"$1,500,000 "
2017,Heinrich Medicus,New York,Family wealth,"St. Mary's Cancer Treatment Center (Troy, N.Y.)",New York,Health,Bequest,"$1,500,000 "
2017,Nicholas Family Foundation (Albert O. Nicholas),Wisconsin,Finance,Children's Hospital of Wisconsin (Milwaukee),Wisconsin,Health,BequestMatching,"$1,500,000 "
2017,Stephen and Susan Wilson,Illinois,Manufacturing,"Northwestern U. (Evanston, Ill.)",Illinois,Colleges and universities,Gift,"$1,500,000 "
2017,Anonymous,,,"College of Saint Rose (Albany, N.Y.)",New York,Colleges and universities,Gift,"$1,500,000 "
2017,Warner and Carol Henry,California,Food and beverage,Los Angeles Chamber Orchestra,California,Arts,Gift,"$1,500,000 "
2017,William and Jane Black Marcil,North Dakota,Media and entertainment,"U. of Mary (Bismarck, N.D.)",North Dakota,Colleges and universities,Gift,"$1,500,000 "
2017,Mohini Jain,California,Education,U. of California at Davis,California,Colleges and universities,Gift,"$1,500,000 "
2017,Charles Thomas,Washington,Technology,"Harvard Law School (Cambridge, Mass.)",Massachusetts,Colleges and universities,GiftChallenge,"$1,500,000 "
2017,Edith Dixon,Maine,Family wealth,"Schoodic Institute (Winter Harbor, Me.)",Maine,Conservation and the environment,GiftChallenge,"$1,500,000 "
2017,Mike and Jill Schrage,Indiana,Finance,"Southlake YMCA (Crown Point, Ind.)",Indiana,Sports and recreation,Gift,"$1,500,000 "
2017,Dinesh and Ila Paliwal,Connecticut,Engineering,"Miami U., Farmer School of Business (Oxford, Ohio)",Ohio,Colleges and universities,,"$1,500,000 "
2017,Anthony and Jeanne Pritzker Family Foundation (Anthony and Jeanne Pritzker),California,Family wealth,U. of California at Los Angeles,California,Colleges and universities,Gift,"$1,500,000 "
2017,John A. Orlandini,,Real estate,Marquette U. (Milwaukee),Wisconsin,Colleges and universities,Bequest,"$1,500,000 "
2017,Gary Magness Family Foundation (Gary Magness and Sarah Siegel-Magness),California,Entertainment,Children's Hospital Los Angeles,California,Health,Gift,"$1,500,000 "
2017,Raymond L. Johannsen,Iowa,Agriculture,Sutherland American Legion Post 152 (Iowa),Iowa,Other groups,Bequest,"$1,450,000 "
2017,William W. and Mary Chamberlain Scranton,,Government,U. of Scranton (Pa.),Pennsylvania,Colleges and universities,Bequest,"$1,400,000 "
2017,Lynch Foundation (Peter S. Lynch),Massachusetts,Finance,Rose Kennedy Greenway Conservancy (Boston),Massachusetts,Other groups,Gift,"$1,400,000 "
2017,Anthony and Barbara Scarpo,Florida,Finance,"Academy of the Holy Names (Tampa, Fla.)",Florida,Education,Gift,"$1,350,000 "
2017,Martin and Michelle Taylor,Texas,Finance,"St. Stephen's Episcopal School (Austin, Tex.)",Texas,Education,Gift,"$1,300,000 "
2017,Perry and Rosemary Rashleigh,Colorado,Health care,U. of Kansas (Lawrence),Kansas,Colleges and universities,Bequest,"$1,300,000 "
2017,Anonymous,,,"Southern Poverty Law Center (Montgomery, Ala.)",Alabama,Public affairs,GiftMatching,"$1,300,000 "
2017,Donald and Luda Soldwedel,Arizona,Media and entertainment,Hospice of Yuma (Ariz.),Arizona,Human and social services,Bequest,"$1,300,000 "
2017,Jack Grynberg,Colorado,Energy,Jewish National Fund (New York),New York,International,Gift,"$1,300,000 "
2017,Donald Naddy,Washington,Investments,Britton Area Foundation (S.D.),South Dakota,Community foundations,Bequest,"$1,300,000 "
2017,Tim Gill,Colorado,Technology,Rocky Mountain Public Radio (Denver),Colorado,Other groups,GiftNoncash,"$1,300,000 "
2017,W.E. Renth Trust (Betty Renth),Illinois,Family wealth,"HSHS St. Elizabeth's Hospital (Belleville, Ill.)",Illinois,Health,Gift,"$1,280,000 "
2017,Anonymous,,,South Texas College of Law (Houston),Texas,Colleges and universities,Pledge,"$1,270,000 "
2017,Morgridge Family Foundation (John P. and Carrie Morgridge),California,Technology,Colorado Mountain College,Colorado,Colleges and universities,Gift,"$1,250,000 "
2017,Aileen K. and Brian L. Roberts Foundation (Brian L. and Aileen Roberts),Pennsylvania,Media and entertainment,Museum of the American Revolution (Philadelphia),Pennsylvania,Museums and libraries,Gift,"$1,250,000 "
2017,Betsy Hirt Vorsheck,Pennsylvania,Family wealth,"Mercyhurst U. (Erie, Pa.)",Pennsylvania,Colleges and universities,Gift,"$1,250,000 "
2017,Nancy P. Horton,District of Columbia,Media and entertainment,American Hellenic Educational Progressive Association (Washington),District of Columbia,International,Bequest,"$1,250,000 "
2017,Robert and Diana Carter,Minnesota,Finance,Be the Match Foundation (Minneapolis),Minnesota,Health,Gift,"$1,250,000 "
2017,Peter and Karen Frade,Michigan,Education,Wayne State U. (Detroit),Michigan,Colleges and universities,Pledge,"$1,250,000 "
2017,Dorothy MacKenzie Price,Ohio,Chemicals,U. of Toledo (Ohio),Ohio,Colleges and universities,Bequest,"$1,200,000 "
2017,Cecilia Weepie,Iowa,Agriculture,"Covenant Foundation (Waterloo, Iowa)",Iowa,Health,Bequest,"$1,200,000 "
2017,Donald and Mary Kosch,Michigan,Food and beverage,"Beaumont Foundation (Royal Oak, Mich.)",Michigan,Health,GiftMatching,"$1,200,000 "
2017,Frederick and Mary McCoy Foundation (Frederick and Mary McCoy),Missouri,Health care,"Children's Mercy Hospitals and Clinics (Kansas City, Mo.)",Missouri,Health,Gift,"$1,200,000 "
2017,Tim and Gail Buchanan,Kansas,Health care,"Friends U. (Wichita, Kan.)",Kansas,Colleges and universities,Gift,"$1,200,000 "
2017,Chet and Karen Opalka,New York,Chemicals,"Sage Colleges (Troy, N.Y.)",New York,Colleges and universities,Gift,"$1,200,000 "
2017,Robert Walser and Susan McClary,Ohio,Education,Society for American Music (Pittsburgh),Pennsylvania,Arts,Pledge,"$1,200,000 "
2017,William Pelham,South Carolina,Engineering,Clemson U. (S.C.),South Carolina,Colleges and universities,Gift,"$1,200,000 "
2017,Windhover Foundation (Harry and Betty Quadracci),Wisconsin,Marketing,Children's Hospital of Wisconsin (Milwaukee),Wisconsin,Health,GiftMatching,"$1,200,000 "
2017,Michele Rehfeld and Pat Atkins,Pennsylvania,Investments,Pittsburgh Opera,Pennsylvania,Arts,Gift,"$1,200,000 "
2017,Ralph Hauenstein,Michigan,Manufacturing,"Mercy Health Hauenstein Neurosciences Center (Grand Rapids, Mich.)",Michigan,Health,Gift,"$1,160,000 "
2017,Ralph Hauenstein,Michigan,Manufacturing,Aquinas College (Mich.),Michigan,Colleges and universities,Gift,"$1,160,000 "
2017,Ralph Hauenstein,Michigan,Manufacturing,"Grand Valley State U. (Allendale, Mich.)",Michigan,Colleges and universities,Gift,"$1,160,000 "
2017,Vivian G. Prins Foundation (Vivian Prins),New York,Investments,Museum of Jewish Heritage (New York),New York,Museums and libraries,Gift,"$1,150,000 "
2017,Sinegal Family Foundation (James Sinegal),California,Retail,"Heritage U. (Toppenish, Wash.)",Washington,Colleges and universities,Gift,"$1,140,000 "
2017,Chander and Karen Kohli,Ohio,Health care,Youngstown State U. (Ohio),Ohio,Colleges and universities,Gift,"$1,100,000 "
2017,Antonio Clayton,Louisiana,Law,"Southern U. System Foundation (Baton Rouge, La.)",Louisiana,Colleges and universities,Gift,"$1,100,000 "
2017,David and Michelle Baldacci,Virginia,Entertainment,Virginia Commonwealth U. (Richmond),Virginia,Colleges and universities,Gift,"$1,100,000 "
2017,Mary Margaret Weeg,Illinois,Education,Illinois Valley Community College (Oglesby),Illinois,Colleges and universities,Bequest,"$1,100,000 "
2017,Marilyn De Groot,California,Health care,"Providence Christian College (Pasadena, Calif.)",California,Colleges and universities,Bequest,"$1,100,000 "
2017,Henry B. Tippie,Texas,Agriculture,"Kirkwood Community College (Cedar Rapids, Iowa)",Iowa,Colleges and universities,Gift,"$1,100,000 "
2017,Ken Mehlman,New York,Finance,"Franklin & Marshall College (Lancaster, Pa.)",Pennsylvania,Colleges and universities,,"$1,000,000 "
2017,David Wallack,Florida,Food and beverage,Mount Sinai Medical Center (Miami),Florida,Health,Gift,"$1,000,000 "
2017,Paul and Andrea Hladky,Wyoming,Oil,Montana Tech of the U. of Montana (Butte),Montana,Colleges and universities,Gift,"$1,000,000 "
2017,Anonymous,,,Barberton Community Foundation (Ohio),Ohio,Community foundations,UnrestrictedBequest,"$1,000,000 "
2017,Jamie and Elizabeth Gronowski,Colorado,Marketing,Regis U. (Denver),Colorado,Colleges and universities,Gift,"$1,000,000 "
2017,Anonymous,,,Vermont College of Fine Arts (Montpelier),Vermont,Arts,Gift,"$1,000,000 "
2017,Benter Foundation (William F. Benter),Pennsylvania,Health care,Pittsburgh Symphony Orchestra,Pennsylvania,Arts,Pledge,"$1,000,000 "
2017,Anonymous,,,City of Hallowell (Me.),Maine,Public safety,Pledge,"$1,000,000 "
2017,Martha Longenecker,,,U. of California at San Diego,California,Colleges and universities,Bequest,"$1,000,000 "
2017,Scott and Beth Daley Ullem,,Health products,"DePauw U. (Greencastle, Ind.)",Indiana,Colleges and universities,,"$1,000,000 "
2017,Dorothy MacKenzie Price,Ohio,Chemicals,Toledo Zoo (Ohio),Ohio,Zoos and aquariums,Bequest,"$1,000,000 "
2017,Dorothy MacKenzie Price,Ohio,Chemicals,"Library Legacy Foundation (Toledo, Ohio)",Ohio,Museums and libraries,Bequest,"$1,000,000 "
2017,Dorothy MacKenzie Price,Ohio,Chemicals,Toledo Symphony (Ohio),Ohio,Arts,Bequest,"$1,000,000 "
2017,Catherine and Greg Yank,Illinois,Construction,"HSHS St. Elizabeth's Hospital (Belleville, Ill.)",Illinois,Health,Pledge,"$1,000,000 "
2017,Harry Lowell,,Health care,West Virginia U. School of Medicine (Morgantown),West Virginia,Colleges and universities,,"$1,000,000 "
2017,Anonymous,,,New York Times,New York,Other groups,Gift,"$1,000,000 "
2017,Anonymous,,,Flathead County (Mont.),Montana,Other groups,Gift,"$1,000,000 "
2017,Gerald and Audrey Olson,Arizona,Engineering,"Mount Mercy U. (Cedar Rapids, Iowa)",Iowa,Colleges and universities,,"$1,000,000 "
2017,Stephen F. Burns,Indiana,Transportation,Indiana U. Maurer School of Law (Bloomington),Indiana,Colleges and universities,Gift,"$1,000,000 "
2017,Chancelor Bennett,Illinois,Media and entertainment,Chicago Public Schools,Illinois,Education,Pledge,"$1,000,000 "
2017,Diane Swanson,Missouri,Government,Kansas City Public Library (Mo.),Missouri,Museums and libraries,Bequest,"$1,000,000 "
2017,David R. Hayworth,North Carolina,Manufacturing,High Point Community Foundation (N.C.),North Carolina,Community foundations,Gift,"$1,000,000 "
2017,Craig Newmark Foundation (Craig Newmark),California,Advertising,ProPublica (New York),New York,Other groups,GiftUnrestricted,"$1,000,000 "
2017,Tykeson Family Foundation (Don Tykeson),Oregon,Telecommunications,Oregon State U. at Cascades (Bend),Oregon,Colleges and universities,GiftMatching,"$1,000,000 "
2017,Jeanne Gish Gatton,Kentucky,Agriculture,"Muhlenberg County Board of Education (Powderly, Ky.)",Kentucky,Education,Bequest,"$1,000,000 "
2017,Iris Cantor,New York,Family wealth,U. of Arizona Center for Integrative Medicine (Tucson),Arizona,Health,Pledge,"$1,000,000 "
2017,Elaine Wynn,Nevada,Casinos,Planned Parenthood Federation of America (New York),New York,Health,Gift,"$1,000,000 "
2017,Russell Salvatore,New York,Hotels,"Erie County Medical Center (Buffalo, N.Y.)",New York,Health,Gift,"$1,000,000 "
2017,Anonymous,,,Toledo Opera (Ohio),Ohio,Arts,ChallengePledge,"$1,000,000 "
2017,Gorski family,,Health care,Toledo Opera (Ohio),Ohio,Arts,ChallengePledge,"$1,000,000 "
2017,Seta Marie Nazarian,New Jersey,Family wealth,Eastern Diocese of the Armenian Church (New York),New York,Religious groups,Pledge,"$1,000,000 "
2017,John H. Schnatter Family Foundation (John and Annette Schnatter),Kentucky,Food and beverage,Louisville Zoo (Ky.),Kentucky,Zoos and aquariums,Gift,"$1,000,000 "
2017,Ted and Ann Dosch,Illinois,Telecommunications,"Habitat for Humanity International (Americus, Ga.)",Georgia,Human and social services,Gift,"$1,000,000 "
2017,Joe McKinney and Chester McKinney Jr.,Alabama,Construction,U. of North Alabama College of Education and Human Sciences (Florence),Alabama,Colleges and universities,Gift,"$1,000,000 "
2017,Nadel Foundation (Julie Nadel),California,Advertising,Santa Barbara City College (Calif.),California,Colleges and universities,Pledge,"$1,000,000 "
2017,Jeffrey Feil,New York,Real estate,"South Nassau Communities Hospital (Oceanside, N.Y.)",New York,Health,Gift,"$1,000,000 "
2017,Bill and Joanne Stock,Arizona,Engineering,Glens Falls Hospital (N.Y.),New York,Health,Gift,"$1,000,000 "
2017,Anonymous,,,"WildCare (San Rafael, Calif.)",California,Conservation and the environment,ChallengePledge,"$1,000,000 "
2017,Sheryl Sandberg,California,Technology,Planned Parenthood Federation of America (New York),New York,Health,Gift,"$1,000,000 "
2017,Austin and Bea Flint,Georgia,Health care,"Reinhardt U. (Waleska, Ga.)",Georgia,Colleges and universities,Gift,"$1,000,000 "
2017,Edie Laquer,Florida,Real estate,Legal Services of Greater Miami,Florida,Human and social services,Gift,"$1,000,000 "
2017,Bob Kimball,,Education,U. of West Florida (Pensacola),Florida,Colleges and universities,,"$1,000,000 "
2017,Anonymous,,,"Bob Jones U. (Greenville, S.C.)",South Carolina,Colleges and universities,Unrestricted,"$1,000,000 "
2017,Richard and Martha Blount,Mississippi,Health care,"Millsaps College (Jackson, Miss.)",Mississippi,Colleges and universities,GiftUnrestricted,"$1,000,000 "
2017,Frank and Andrea Fischer Newman,,Manufacturing,U. of Michigan at Ann Arbor,Michigan,Colleges and universities,,"$1,000,000 "
2017,Anonymous,,,"Earlham College (Richmond, Ind.)",Indiana,Colleges and universities,,"$1,000,000 "
2017,Jim Pallotta,Massachusetts,Investments,"Ethics and Governance of Artificial Intelligence Fund (Cambridge, Mass.)",Massachusetts,Science,Gift,"$1,000,000 "
2017,Jack and Meriam Matthews,North Carolina,,"Blue Line Foundation of Transylvania County (Brevard, N.C.)",North Carolina,Children and youths,NoncashGift,"$1,000,000 "
2017,Gross Family Foundation (William H. and Sue Gross),California,Finance,"Clark Hulings Fund for Visual Artists (Santa Fe, N.M.)",New Mexico,Arts,,"$1,000,000 "
2017,Allen Whitehill Clowes Charitable Foundation (Allen Whitehill Clowes),Indiana,,Riverside High School (Indianapolis),Indiana,Education,Gift,"$1,000,000 "
2017,Jerry and Helen Stephens,Illinois,,U. of Wisconsin at Stevens Point,Wisconsin,Colleges and universities,,"$1,000,000 "
2017,Robert W. Franz,Oregon,Finance,"Blanchet House of Hospitality (Portland, Ore.)",Oregon,Human and social services,Bequest,"$1,000,000 "
2017,Roger Trinchero,California,Food and beverage,"OLE Health (Napa, Calif.)",California,Health,Gift,"$1,000,000 "
2017,Clay Heighten,Texas,Health care,"29 Acres (Cross Roads, Tex.)",Texas,Social services,Gift,"$1,000,000 "
2017,Gale Lemerand,Florida,Food and beverage,"Daytona State College (Daytona Beach, Fla.)",Florida,Colleges and universities,Gift,"$1,000,000 "
2017,Michael Penland,South Carolina,Real estate,"Hammond School (Columbia, S.C.)",South Carolina,Education,Pledge,"$1,000,000 "
2017,Terry Brown,South Carolina,Real estate,"Hammond School (Columbia, S.C.)",South Carolina,Education,Pledge,"$1,000,000 "
2017,Peter Fawcett,South Carolina,Food and beverage,"Hammond School (Columbia, S.C.)",South Carolina,Education,Pledge,"$1,000,000 "
2017,Ellsworth Kelly and Jack Shear,New York,Media and entertainment,Foundation for Contemporary Arts (New York),New York,Arts,Gift,"$1,000,000 "
2017,Pine,,,"SENS Research Foundation (Mountain View, Calif.)",California,Health,Gift,"$1,000,000 "
2017,Pine,,,"Multidisciplinary Association for Psychedelic Studies (Santa Cruz, Calif.)",California,Health,Gift,"$1,000,000 "
2017,Pine,,,Internet Archive (San Francisco),California,Other groups,Gift,"$1,000,000 "
2017,Pine,,,Electronic Frontier Foundation (San Francisco),California,Other groups,Gift,"$1,000,000 "
2017,Pine,,,U. of South Florida (Tampa),Florida,Colleges and universities,Gift,"$1,000,000 "
2017,Inayat and Ishrat Malik,Ohio,Health care,U. of Cincinnati,Ohio,Colleges and universities,Gift,"$1,000,000 "
2017,Give Something Back Foundation (Bob Carr),New Jersey,Technology,"Rowan U. (Glassboro, N.J.)",New Jersey,Colleges and universities,Gift,"$1,000,000 "
2017,Michael and Jeanne Schmitz,,,Marquette U. College of Health Sciences (Milwaukee),Wisconsin,Colleges and universities,Pledge,"$1,000,000 "
2017,Liebert Karl,Ohio,,Ashland U. (Ohio),Ohio,Colleges and universities,Gift,"$1,000,000 "
2017,Larry King,California,Media and entertainment,"Bradley U. (Peoria, Ill.)",Illinois,Colleges and universities,Gift,"$1,000,000 "
2017,Carol and Phillip Cartwright,Ohio,Education,"Kent State U. (Akron, Ohio)",Ohio,Colleges and universities,Pledge,"$1,000,000 "
2017,Jack Kelly and Gail Weiss,District of Columbia,Consulting,U. of Notre Dame (Ind.),Indiana,Colleges and universities,Gift,"$1,000,000 "
2017,Anonymous,,,California State U. at Fresno,California,Colleges and universities,Gift,"$1,000,000 "
2017,JoAnne Safrit,North Carolina,Education,U. of North Carolina at Greensboro,North Carolina,Colleges and universities,Gift,"$1,000,000 "
2017,Trehan Foundation (Ranvir and Adarsh Trehan),District of Columbia,Defense contracting,John F. Kennedy Center for the Performing Arts (Washington),District of Columbia,Arts,Gift,"$1,000,000 "
2017,Gary and Allyson Ball,Indiana,Health care,U. of Louisville (Ky.),Kentucky,Colleges and universities,Gift,"$1,000,000 "
2017,George and Jill Hamilton,Michigan,Chemicals,North Carolina Central U. (Durham),North Carolina,Colleges and universities,Pledge,"$1,000,000 "
2017,Richard and Joyce Ten Haken,California,Finance,Michigan Technological U. (Houghton),Michigan,Colleges and universities,Gift,"$1,000,000 "
2017,Ronald N. and Eileen Lappin Weiser,Michigan,Real estate,U. of Michigan at Dearborn,Michigan,Colleges and universities,Gift,"$1,000,000 "
2017,Sam and Caryn Covelli,Ohio,Food and beverage,Youngstown State U. (Ohio),Ohio,Colleges and universities,Gift,"$1,000,000 "
2017,John Wise III,Pennsylvania,Media and entertainment,Butler County Community College (Pa.),Pennsylvania,Colleges and universities,Gift,"$1,000,000 "
2017,Robert Heaton,Pennsylvania,Real estate,Butler County Community College (Pa.),Pennsylvania,Colleges and universities,Gift,"$1,000,000 "
2017,Janice Larrick,Pennsylvania,Health care,Butler County Community College (Pa.),Pennsylvania,Colleges and universities,Pledge,"$1,000,000 "
2017,Lola Reinsch,Virginia,Family wealth,"Marymount U. (Arlington, Va.)",Virginia,Colleges and universities,Gift,"$1,000,000 "
2017,Lawrence Ellison and Nikita Kahn,California,Technology,San Diego Zoo,California,Zoos and aquariums,Gift,"$1,000,000 "
2017,Lawrence Ellison and Nikita Kahn,California,Technology,San Diego Zoo,California,Zoos and aquariums,GiftChallenge,"$1,000,000 "
2017,Butch and Vivian Lindley,California,Agriculture,California Polytechnic State U. at Pomona,California,Colleges and universities,Gift,"$1,000,000 "
2017,A. Jean Minnick,West Virginia,Education,Davis & Elkins College (W.Va.),West Virginia,Colleges and universities,Pledge,"$1,000,000 "
2017,Heinrich Medicus,New York,Family wealth,Troy Chromatics Concerts (N.Y.),New York,Arts,Bequest,"$1,000,000 "
2017,Robert Culp III and Susan Culp,North Carolina,Manufacturing,High Point U. (N.C.),North Carolina,Colleges and universities,Gift,"$1,000,000 "
2017,Clooney Foundation for Justice (George and Amal Clooney),,Entertainment,The Sentry (Washington),District of Columbia,International,Gift,"$1,000,000 "
2017,Chelsea Handler,California,Entertainment,United for Puerto Rico (San Juan),,Human and social services,Pledge,"$1,000,000 "
2017,Kenneth Griffin,Illinois,Finance,Obama Foundation (Chicago),Illinois,Foundations,Gift,"$1,000,000 "
2017,David and Beth Daigle,Connecticut,Finance,U. of Vermont (Burlington),Vermont,Colleges and universities,Pledge,"$1,000,000 "
2017,"Bill Jervey, Jr.",Florida,Investments,Library Foundation of Sarasota County (Fla.),Florida,Museums and libraries,Gift,"$1,000,000 "
2017,Darla Moore,South Carolina,Finance,"International African American Museum (Charleston, S.C.)",South Carolina,Museums and libraries,Pledge,"$1,000,000 "
2017,Jennifer Lopez,New York,Entertainment,Empire State Relief and Recovery Effort for Puerto Rico (New York),New York,Human and social services,Gift,"$1,000,000 "
2017,Annette Simmons,Texas,Investments,Crystal Charity Ball (Dallas),Texas,Human and social services,Gift,"$1,000,000 "
2017,A. Barry Cappello,,Law,"U. of California at Los Angeles, School of Law",California,Colleges and universities,Gift,"$1,000,000 "
2017,Michael Cudahy,Wisconsin,Health products,Marquette U. College of Engineering (Milwaukee),Wisconsin,Colleges and universities,Gift,"$1,000,000 "
2017,Charles McGrath,Oregon,Pharmaceuticals,Oregon State U. at Cascades (Bend),Oregon,Colleges and universities,Gift,"$1,000,000 "
2017,Epstein Family Foundation (Daniel and Phyllis Epstein),California,Real estate,California State U. at San Marcos,California,Colleges and universities,Gift,"$1,000,000 "
2017,Tom Gores,Michigan,Finance,Community Foundation of Greater Flint (Mich.),Michigan,Community foundations,Gift,"$1,000,000 "
2017,George and Elizabeth Ross,Michigan,Education,Central Michigan University (Mt. Pleasant),Michigan,Colleges and universities,Gift,"$1,000,000 "
2017,Ross Perot Jr.,Texas,Family wealth,Salvation Army DFW (Dallas),Texas,Human and social services,GiftUnrestricted,"$1,000,000 "
2017,Ross and Margot Perot,Texas,Technology,Salvation Army DFW (Dallas),Texas,Human and social services,Gift,"$1,000,000 "
2017,Gary Olson and Lynn Worsham,New York,Education,"Daemen College (Amherst, N.Y.)",New York,Colleges and universities,Pledge,"$1,000,000 "
2017,Anonymous,,,"College of Saint Rose (Albany, N.Y.)",New York,Colleges and universities,UnrestrictedGift,"$1,000,000 "
2017,Anonymous,,,"College of Saint Rose (Albany, N.Y.)",New York,Colleges and universities,Gift,"$1,000,000 "
2017,Amy Adams Strunk,Tennessee,Family wealth,"Justin J. Watt Foundation (Pewaukee, Wis.)",Wisconsin,Human and social services,Gift,"$1,000,000 "
2017,Mike Thompson Sr.,Ohio,Retail,"Malone U. (Canton, Ohio)",Ohio,Colleges and universities,Gift,"$1,000,000 "
2017,Kinder Foundation (Richard and Nancy Kinder),Texas,Energy,United Way of Greater Houston,Texas,Human and social services,Gift,"$1,000,000 "
2017,Regis de Ramel,Pennsylvania,Family wealth,"Washington College (Chestertown, Md.)",Maryland,Colleges and universities,Gift,"$1,000,000 "
2017,Sidney and Lois Eskenazi,Indiana,Real estate,Ivy Tech Community College (Indianapolis),Indiana,Colleges and universities,GiftNoncash,"$1,000,000 "
2017,Robert and Janice McNair,Texas,Finance,United Way of Greater Houston,Texas,Human and social services,Gift,"$1,000,000 "
2017,Robert Kraft,Massachusetts,Investments,American Red Cross (Washington),District of Columbia,Human and social services,GiftChallenge,"$1,000,000 "
2017,Sandra Bullock,California,Media and entertainment,American Red Cross (Washington),District of Columbia,Human and social services,Gift,"$1,000,000 "
2017,Kirk and Mary Ferentz,Iowa,Professional Sports,U. of Iowa Health Care (Iowa City),Iowa,Health,Pledge,"$1,000,000 "
2017,Anonymous,,,"Anacapa School (Santa Barbara, Calif.)",California,Education,Gift,"$1,000,000 "
2017,Ballmer Group (Steve and Connie Ballmer),Washington,Technology,"Reading Partners (Oakland, Calif.)",California,Education,Gift,"$1,000,000 "
2017,Peter Hernandez,California,Media and entertainment,Community Foundation of Greater Flint (Mich.),Michigan,Community foundations,Gift,"$1,000,000 "
2017,James and Kathryn Murdoch,New York,Media and entertainment,Anti-Defamation League (New York),New York,Public affairs,Gift,"$1,000,000 "
2017,George and Amal Clooney,,Entertainment,"Southern Poverty Law Center (Montgomery, Ala.)",Alabama,Public affairs,Gift,"$1,000,000 "
2017,Braman Family Foundation (Norman and Irma Braman),Florida,Retail,Miami Dade College Foundation,Florida,Colleges and universities,Gift,"$1,000,000 "
2017,Veverka Family Foundation (Mary Jo Veverka),Maryland,Consulting,National Park Foundation (Washington),District of Columbia,Conservation and the environment,Gift,"$1,000,000 "
2017,Simon and Stefany Bergson,New York,Food and beverage,Museum of Jewish Heritage (New York),New York,Museums and libraries,Gift,"$1,000,000 "
2017,Tzili Charney,New York,Real estate,Florida Atlantic U. (Boca Raton),Florida,Colleges and universities,Gift,"$1,000,000 "
